miss.id,condition,electrode,trial,group,region
282,Unexpected,12,40,TD,ZF
282,Unexpected,12,43,TD,ZF
282,Unexpected,12,44,TD,ZF
282,Unexpected,12,45,TD,ZF
282,Unexpected,12,46,TD,ZF
282,Unexpected,12,47,TD,ZF
282,Unexpected,12,49,TD,ZF
282,Unexpected,12,51,TD,ZF
282,Unexpected,12,53,TD,ZF
282,Unexpected,12,54,TD,ZF
282,Unexpected,12,55,TD,ZF
282,Unexpected,12,56,TD,ZF
282,Unexpected,12,57,TD,ZF
282,Unexpected,12,60,TD,ZF
282,Unexpected,12,61,TD,ZF
282,Unexpected,12,62,TD,ZF
282,Unexpected,12,63,TD,ZF
282,Unexpected,12,64,TD,ZF
282,Unexpected,12,65,TD,ZF
282,Unexpected,12,66,TD,ZF
282,Unexpected,12,67,TD,ZF
282,Unexpected,12,68,TD,ZF
282,Unexpected,12,69,TD,ZF
282,Unexpected,12,70,TD,ZF
282,Unexpected,12,72,TD,ZF
282,Unexpected,12,74,TD,ZF
282,Unexpected,12,76,TD,ZF
282,Unexpected,12,77,TD,ZF
282,Unexpected,12,78,TD,ZF
282,Unexpected,12,79,TD,ZF
282,Unexpected,12,80,TD,ZF
282,Unexpected,16,5,TD,ZF
282,Unexpected,16,6,TD,ZF
282,Unexpected,16,7,TD,ZF
282,Unexpected,16,8,TD,ZF
282,Unexpected,16,9,TD,ZF
282,Unexpected,16,10,TD,ZF
282,Unexpected,16,11,TD,ZF
282,Unexpected,16,12,TD,ZF
282,Unexpected,16,13,TD,ZF
282,Unexpected,16,14,TD,ZF
282,Unexpected,16,15,TD,ZF
282,Unexpected,16,16,TD,ZF
282,Unexpected,16,17,TD,ZF
282,Unexpected,16,18,TD,ZF
282,Unexpected,16,19,TD,ZF
282,Unexpected,16,20,TD,ZF
282,Unexpected,16,21,TD,ZF
282,Unexpected,16,22,TD,ZF
282,Unexpected,16,23,TD,ZF
282,Unexpected,16,24,TD,ZF
282,Unexpected,16,25,TD,ZF
282,Unexpected,16,26,TD,ZF
282,Unexpected,16,27,TD,ZF
282,Unexpected,16,28,TD,ZF
282,Unexpected,16,29,TD,ZF
282,Unexpected,16,30,TD,ZF
282,Unexpected,16,31,TD,ZF
282,Unexpected,16,32,TD,ZF
282,Unexpected,16,34,TD,ZF
282,Unexpected,16,35,TD,ZF
282,Unexpected,16,36,TD,ZF
282,Unexpected,16,37,TD,ZF
282,Unexpected,16,38,TD,ZF
282,Unexpected,16,39,TD,ZF
282,Unexpected,16,40,TD,ZF
282,Unexpected,16,43,TD,ZF
282,Unexpected,16,44,TD,ZF
282,Unexpected,16,45,TD,ZF
282,Unexpected,16,46,TD,ZF
282,Unexpected,16,47,TD,ZF
282,Unexpected,16,49,TD,ZF
282,Unexpected,16,51,TD,ZF
282,Unexpected,16,53,TD,ZF
282,Unexpected,16,54,TD,ZF
282,Unexpected,16,55,TD,ZF
282,Unexpected,16,56,TD,ZF
282,Unexpected,16,57,TD,ZF
282,Unexpected,16,60,TD,ZF
282,Unexpected,16,61,TD,ZF
282,Unexpected,16,62,TD,ZF
282,Unexpected,16,63,TD,ZF
282,Unexpected,16,64,TD,ZF
282,Unexpected,16,65,TD,ZF
282,Unexpected,16,66,TD,ZF
282,Unexpected,16,67,TD,ZF
282,Unexpected,16,68,TD,ZF
282,Unexpected,16,69,TD,ZF
282,Unexpected,16,70,TD,ZF
282,Unexpected,16,72,TD,ZF
282,Unexpected,16,74,TD,ZF
282,Unexpected,16,76,TD,ZF
282,Unexpected,16,77,TD,ZF
282,Unexpected,16,78,TD,ZF
282,Unexpected,16,79,TD,ZF
282,Unexpected,16,80,TD,ZF
282,Unexpected,19,5,TD,LF
282,Unexpected,19,6,TD,LF
282,Unexpected,19,7,TD,LF
282,Unexpected,19,8,TD,LF
282,Unexpected,19,9,TD,LF
282,Unexpected,19,10,TD,LF
282,Unexpected,19,11,TD,LF
282,Unexpected,19,12,TD,LF
282,Unexpected,19,13,TD,LF
282,Unexpected,19,14,TD,LF
282,Unexpected,19,15,TD,LF
282,Unexpected,19,16,TD,LF
282,Unexpected,19,17,TD,LF
282,Unexpected,19,18,TD,LF
282,Unexpected,19,19,TD,LF
282,Unexpected,19,20,TD,LF
282,Unexpected,19,21,TD,LF
282,Unexpected,19,22,TD,LF
282,Unexpected,19,23,TD,LF
282,Unexpected,19,24,TD,LF
282,Unexpected,19,25,TD,LF
282,Unexpected,19,26,TD,LF
282,Unexpected,19,27,TD,LF
282,Unexpected,19,28,TD,LF
282,Unexpected,19,29,TD,LF
282,Unexpected,19,30,TD,LF
282,Unexpected,19,31,TD,LF
282,Unexpected,19,32,TD,LF
282,Unexpected,19,34,TD,LF
282,Unexpected,19,35,TD,LF
282,Unexpected,19,36,TD,LF
282,Unexpected,19,37,TD,LF
282,Unexpected,19,38,TD,LF
282,Unexpected,19,39,TD,LF
282,Unexpected,19,40,TD,LF
282,Unexpected,19,43,TD,LF
282,Unexpected,19,44,TD,LF
282,Unexpected,19,45,TD,LF
282,Unexpected,19,46,TD,LF
282,Unexpected,19,47,TD,LF
282,Unexpected,19,49,TD,LF
282,Unexpected,19,51,TD,LF
282,Unexpected,19,53,TD,LF
282,Unexpected,19,54,TD,LF
282,Unexpected,19,55,TD,LF
282,Unexpected,19,56,TD,LF
282,Unexpected,19,57,TD,LF
282,Unexpected,19,60,TD,LF
282,Unexpected,19,61,TD,LF
282,Unexpected,19,62,TD,LF
282,Unexpected,19,63,TD,LF
282,Unexpected,19,64,TD,LF
282,Unexpected,19,65,TD,LF
282,Unexpected,19,66,TD,LF
282,Unexpected,19,67,TD,LF
282,Unexpected,19,68,TD,LF
282,Unexpected,19,69,TD,LF
282,Unexpected,19,70,TD,LF
282,Unexpected,19,72,TD,LF
282,Unexpected,19,74,TD,LF
282,Unexpected,19,76,TD,LF
282,Unexpected,19,77,TD,LF
282,Unexpected,19,78,TD,LF
282,Unexpected,19,79,TD,LF
282,Unexpected,19,80,TD,LF
282,Unexpected,20,5,TD,LF
282,Unexpected,20,6,TD,LF
282,Unexpected,20,7,TD,LF
282,Unexpected,20,8,TD,LF
282,Unexpected,20,9,TD,LF
282,Unexpected,20,10,TD,LF
282,Unexpected,20,11,TD,LF
282,Unexpected,20,12,TD,LF
282,Unexpected,20,13,TD,LF
282,Unexpected,20,14,TD,LF
282,Unexpected,20,15,TD,LF
282,Unexpected,20,16,TD,LF
282,Unexpected,20,17,TD,LF
282,Unexpected,20,18,TD,LF
282,Unexpected,20,19,TD,LF
282,Unexpected,20,20,TD,LF
282,Unexpected,20,21,TD,LF
282,Unexpected,20,22,TD,LF
282,Unexpected,20,23,TD,LF
282,Unexpected,20,24,TD,LF
282,Unexpected,20,25,TD,LF
282,Unexpected,20,26,TD,LF
282,Unexpected,20,27,TD,LF
282,Unexpected,20,28,TD,LF
282,Unexpected,20,29,TD,LF
282,Unexpected,20,30,TD,LF
282,Unexpected,20,31,TD,LF
282,Unexpected,20,32,TD,LF
282,Unexpected,20,34,TD,LF
282,Unexpected,20,35,TD,LF
282,Unexpected,20,36,TD,LF
282,Unexpected,20,37,TD,LF
282,Unexpected,20,38,TD,LF
282,Unexpected,20,39,TD,LF
282,Unexpected,20,40,TD,LF
282,Unexpected,20,43,TD,LF
282,Unexpected,20,44,TD,LF
282,Unexpected,20,45,TD,LF
282,Unexpected,20,46,TD,LF
282,Unexpected,20,47,TD,LF
282,Unexpected,20,49,TD,LF
282,Unexpected,20,51,TD,LF
282,Unexpected,20,53,TD,LF
282,Unexpected,20,54,TD,LF
282,Unexpected,20,55,TD,LF
282,Unexpected,20,56,TD,LF
282,Unexpected,20,57,TD,LF
282,Unexpected,20,60,TD,LF
282,Unexpected,20,61,TD,LF
282,Unexpected,20,62,TD,LF
282,Unexpected,20,63,TD,LF
282,Unexpected,20,64,TD,LF
282,Unexpected,20,65,TD,LF
282,Unexpected,20,66,TD,LF
282,Unexpected,20,67,TD,LF
282,Unexpected,20,68,TD,LF
282,Unexpected,20,69,TD,LF
282,Unexpected,20,70,TD,LF
282,Unexpected,20,72,TD,LF
282,Unexpected,20,74,TD,LF
282,Unexpected,20,76,TD,LF
282,Unexpected,20,77,TD,LF
282,Unexpected,20,78,TD,LF
282,Unexpected,20,79,TD,LF
282,Unexpected,20,80,TD,LF
282,Unexpected,24,5,TD,LF
282,Unexpected,24,6,TD,LF
282,Unexpected,24,7,TD,LF
282,Unexpected,24,8,TD,LF
282,Unexpected,24,9,TD,LF
282,Unexpected,24,10,TD,LF
282,Unexpected,24,11,TD,LF
282,Unexpected,24,12,TD,LF
282,Unexpected,24,13,TD,LF
282,Unexpected,24,14,TD,LF
282,Unexpected,24,15,TD,LF
282,Unexpected,24,16,TD,LF
282,Unexpected,24,17,TD,LF
282,Unexpected,24,18,TD,LF
282,Unexpected,24,19,TD,LF
282,Unexpected,24,20,TD,LF
282,Unexpected,24,21,TD,LF
282,Unexpected,24,22,TD,LF
282,Unexpected,24,23,TD,LF
282,Unexpected,24,24,TD,LF
282,Unexpected,24,25,TD,LF
282,Unexpected,24,26,TD,LF
282,Unexpected,24,27,TD,LF
282,Unexpected,24,28,TD,LF
282,Unexpected,24,29,TD,LF
282,Unexpected,24,30,TD,LF
282,Unexpected,24,31,TD,LF
282,Unexpected,24,32,TD,LF
282,Unexpected,24,34,TD,LF
282,Unexpected,24,35,TD,LF
282,Unexpected,24,36,TD,LF
282,Unexpected,24,37,TD,LF
282,Unexpected,24,38,TD,LF
282,Unexpected,24,39,TD,LF
282,Unexpected,24,40,TD,LF
282,Unexpected,24,43,TD,LF
282,Unexpected,24,44,TD,LF
282,Unexpected,24,45,TD,LF
282,Unexpected,24,46,TD,LF
282,Unexpected,24,47,TD,LF
282,Unexpected,24,49,TD,LF
282,Unexpected,24,51,TD,LF
282,Unexpected,24,53,TD,LF
282,Unexpected,24,54,TD,LF
282,Unexpected,24,55,TD,LF
282,Unexpected,24,56,TD,LF
282,Unexpected,24,57,TD,LF
282,Unexpected,24,60,TD,LF
282,Unexpected,24,61,TD,LF
282,Unexpected,24,62,TD,LF
282,Unexpected,24,63,TD,LF
282,Unexpected,24,64,TD,LF
282,Unexpected,24,65,TD,LF
282,Unexpected,24,66,TD,LF
282,Unexpected,24,67,TD,LF
282,Unexpected,24,68,TD,LF
282,Unexpected,24,69,TD,LF
282,Unexpected,24,70,TD,LF
282,Unexpected,24,72,TD,LF
282,Unexpected,24,74,TD,LF
282,Unexpected,24,76,TD,LF
282,Unexpected,24,77,TD,LF
282,Unexpected,24,78,TD,LF
282,Unexpected,24,79,TD,LF
282,Unexpected,24,80,TD,LF
282,Unexpected,27,5,TD,LF
282,Unexpected,27,6,TD,LF
282,Unexpected,27,7,TD,LF
282,Unexpected,27,8,TD,LF
282,Unexpected,27,9,TD,LF
282,Unexpected,27,10,TD,LF
282,Unexpected,27,11,TD,LF
282,Unexpected,27,12,TD,LF
282,Unexpected,27,13,TD,LF
282,Unexpected,27,14,TD,LF
282,Unexpected,27,15,TD,LF
282,Unexpected,27,16,TD,LF
282,Unexpected,27,17,TD,LF
282,Unexpected,27,18,TD,LF
282,Unexpected,27,19,TD,LF
282,Unexpected,27,20,TD,LF
282,Unexpected,27,21,TD,LF
282,Unexpected,27,22,TD,LF
282,Unexpected,27,23,TD,LF
282,Unexpected,27,24,TD,LF
282,Unexpected,27,25,TD,LF
282,Unexpected,27,26,TD,LF
282,Unexpected,27,27,TD,LF
282,Unexpected,27,28,TD,LF
282,Unexpected,27,29,TD,LF
282,Unexpected,27,30,TD,LF
282,Unexpected,27,31,TD,LF
282,Unexpected,27,32,TD,LF
282,Unexpected,27,34,TD,LF
282,Unexpected,27,35,TD,LF
282,Unexpected,27,36,TD,LF
282,Unexpected,27,37,TD,LF
282,Unexpected,27,38,TD,LF
282,Unexpected,27,39,TD,LF
282,Unexpected,27,40,TD,LF
282,Unexpected,27,43,TD,LF
282,Unexpected,27,44,TD,LF
282,Unexpected,27,45,TD,LF
282,Unexpected,27,46,TD,LF
282,Unexpected,27,47,TD,LF
282,Unexpected,27,49,TD,LF
282,Unexpected,27,51,TD,LF
282,Unexpected,27,53,TD,LF
282,Unexpected,27,54,TD,LF
282,Unexpected,27,55,TD,LF
282,Unexpected,27,56,TD,LF
282,Unexpected,27,57,TD,LF
282,Unexpected,27,60,TD,LF
282,Unexpected,27,61,TD,LF
282,Unexpected,27,62,TD,LF
282,Unexpected,27,63,TD,LF
282,Unexpected,27,64,TD,LF
282,Unexpected,27,65,TD,LF
282,Unexpected,27,66,TD,LF
282,Unexpected,27,67,TD,LF
282,Unexpected,27,68,TD,LF
282,Unexpected,27,69,TD,LF
282,Unexpected,27,70,TD,LF
282,Unexpected,27,72,TD,LF
282,Unexpected,27,74,TD,LF
282,Unexpected,27,76,TD,LF
282,Unexpected,27,77,TD,LF
282,Unexpected,27,78,TD,LF
282,Unexpected,27,79,TD,LF
282,Unexpected,27,80,TD,LF
282,Unexpected,66,5,TD,LP
282,Unexpected,66,6,TD,LP
282,Unexpected,66,7,TD,LP
282,Unexpected,66,8,TD,LP
282,Unexpected,66,9,TD,LP
282,Unexpected,66,10,TD,LP
282,Unexpected,66,11,TD,LP
282,Unexpected,66,12,TD,LP
282,Unexpected,66,13,TD,LP
282,Unexpected,66,14,TD,LP
282,Unexpected,66,15,TD,LP
282,Unexpected,66,16,TD,LP
282,Unexpected,66,17,TD,LP
282,Unexpected,66,18,TD,LP
282,Unexpected,66,19,TD,LP
282,Unexpected,66,20,TD,LP
282,Unexpected,66,21,TD,LP
282,Unexpected,66,22,TD,LP
282,Unexpected,66,23,TD,LP
282,Unexpected,66,24,TD,LP
282,Unexpected,66,25,TD,LP
282,Unexpected,66,26,TD,LP
282,Unexpected,66,27,TD,LP
282,Unexpected,66,28,TD,LP
282,Unexpected,66,29,TD,LP
282,Unexpected,66,30,TD,LP
282,Unexpected,66,31,TD,LP
282,Unexpected,66,32,TD,LP
282,Unexpected,66,34,TD,LP
282,Unexpected,66,35,TD,LP
282,Unexpected,66,36,TD,LP
282,Unexpected,66,37,TD,LP
282,Unexpected,66,38,TD,LP
282,Unexpected,66,39,TD,LP
282,Unexpected,66,40,TD,LP
282,Unexpected,66,43,TD,LP
282,Unexpected,66,44,TD,LP
282,Unexpected,66,45,TD,LP
282,Unexpected,66,46,TD,LP
282,Unexpected,66,47,TD,LP
282,Unexpected,66,49,TD,LP
282,Unexpected,66,51,TD,LP
282,Unexpected,66,53,TD,LP
282,Unexpected,66,54,TD,LP
282,Unexpected,66,55,TD,LP
282,Unexpected,66,56,TD,LP
282,Unexpected,66,57,TD,LP
282,Unexpected,66,60,TD,LP
282,Unexpected,66,61,TD,LP
282,Unexpected,66,62,TD,LP
282,Unexpected,66,63,TD,LP
282,Unexpected,66,64,TD,LP
282,Unexpected,66,65,TD,LP
282,Unexpected,66,66,TD,LP
282,Unexpected,66,67,TD,LP
282,Unexpected,66,68,TD,LP
282,Unexpected,66,69,TD,LP
282,Unexpected,66,70,TD,LP
282,Unexpected,66,72,TD,LP
282,Unexpected,66,74,TD,LP
282,Unexpected,66,76,TD,LP
282,Unexpected,66,77,TD,LP
282,Unexpected,66,78,TD,LP
282,Unexpected,66,79,TD,LP
282,Unexpected,66,80,TD,LP
282,Unexpected,67,5,TD,LP
282,Unexpected,67,6,TD,LP
282,Unexpected,67,7,TD,LP
282,Unexpected,67,8,TD,LP
282,Unexpected,67,9,TD,LP
282,Unexpected,67,10,TD,LP
282,Unexpected,67,11,TD,LP
282,Unexpected,67,12,TD,LP
282,Unexpected,67,13,TD,LP
282,Unexpected,67,14,TD,LP
282,Unexpected,67,15,TD,LP
282,Unexpected,67,16,TD,LP
282,Unexpected,67,17,TD,LP
282,Unexpected,67,18,TD,LP
282,Unexpected,67,19,TD,LP
282,Unexpected,67,20,TD,LP
282,Unexpected,67,21,TD,LP
282,Unexpected,67,22,TD,LP
282,Unexpected,67,23,TD,LP
282,Unexpected,67,24,TD,LP
282,Unexpected,67,25,TD,LP
282,Unexpected,67,26,TD,LP
282,Unexpected,67,27,TD,LP
282,Unexpected,67,28,TD,LP
282,Unexpected,67,29,TD,LP
282,Unexpected,67,30,TD,LP
282,Unexpected,67,31,TD,LP
282,Unexpected,67,32,TD,LP
282,Unexpected,67,34,TD,LP
282,Unexpected,67,35,TD,LP
282,Unexpected,67,36,TD,LP
282,Unexpected,67,37,TD,LP
282,Unexpected,67,38,TD,LP
282,Unexpected,67,39,TD,LP
282,Unexpected,67,40,TD,LP
282,Unexpected,67,43,TD,LP
282,Unexpected,67,44,TD,LP
282,Unexpected,67,45,TD,LP
282,Unexpected,67,46,TD,LP
282,Unexpected,67,47,TD,LP
282,Unexpected,67,49,TD,LP
282,Unexpected,67,51,TD,LP
282,Unexpected,67,53,TD,LP
282,Unexpected,67,54,TD,LP
282,Unexpected,67,55,TD,LP
282,Unexpected,67,56,TD,LP
282,Unexpected,67,57,TD,LP
282,Unexpected,67,60,TD,LP
282,Unexpected,67,61,TD,LP
282,Unexpected,67,62,TD,LP
282,Unexpected,67,63,TD,LP
282,Unexpected,67,64,TD,LP
282,Unexpected,67,65,TD,LP
282,Unexpected,67,66,TD,LP
282,Unexpected,67,67,TD,LP
282,Unexpected,67,68,TD,LP
282,Unexpected,67,69,TD,LP
282,Unexpected,67,70,TD,LP
282,Unexpected,67,72,TD,LP
282,Unexpected,67,74,TD,LP
282,Unexpected,67,76,TD,LP
282,Unexpected,67,77,TD,LP
282,Unexpected,67,78,TD,LP
282,Unexpected,67,79,TD,LP
282,Unexpected,67,80,TD,LP
282,Unexpected,70,5,TD,LP
282,Unexpected,70,6,TD,LP
282,Unexpected,70,7,TD,LP
282,Unexpected,70,8,TD,LP
282,Unexpected,70,9,TD,LP
282,Unexpected,70,10,TD,LP
282,Unexpected,70,11,TD,LP
282,Unexpected,70,12,TD,LP
282,Unexpected,70,13,TD,LP
282,Unexpected,70,14,TD,LP
282,Unexpected,70,15,TD,LP
282,Unexpected,70,16,TD,LP
282,Unexpected,70,17,TD,LP
282,Unexpected,70,18,TD,LP
282,Unexpected,70,19,TD,LP
282,Unexpected,70,20,TD,LP
282,Unexpected,70,21,TD,LP
282,Unexpected,70,22,TD,LP
282,Unexpected,70,23,TD,LP
282,Unexpected,70,24,TD,LP
282,Unexpected,70,25,TD,LP
282,Unexpected,70,26,TD,LP
282,Unexpected,70,27,TD,LP
282,Unexpected,70,28,TD,LP
282,Unexpected,70,29,TD,LP
282,Unexpected,70,30,TD,LP
282,Unexpected,70,31,TD,LP
282,Unexpected,70,32,TD,LP
282,Unexpected,70,34,TD,LP
282,Unexpected,70,35,TD,LP
282,Unexpected,70,36,TD,LP
282,Unexpected,70,37,TD,LP
282,Unexpected,70,38,TD,LP
282,Unexpected,70,39,TD,LP
282,Unexpected,70,40,TD,LP
282,Unexpected,70,43,TD,LP
282,Unexpected,70,44,TD,LP
282,Unexpected,70,45,TD,LP
282,Unexpected,70,46,TD,LP
282,Unexpected,70,47,TD,LP
282,Unexpected,70,49,TD,LP
282,Unexpected,70,51,TD,LP
282,Unexpected,70,53,TD,LP
282,Unexpected,70,54,TD,LP
282,Unexpected,70,55,TD,LP
282,Unexpected,70,56,TD,LP
282,Unexpected,70,57,TD,LP
282,Unexpected,70,60,TD,LP
282,Unexpected,70,61,TD,LP
282,Unexpected,70,62,TD,LP
282,Unexpected,70,63,TD,LP
282,Unexpected,70,64,TD,LP
282,Unexpected,70,65,TD,LP
282,Unexpected,70,66,TD,LP
282,Unexpected,70,67,TD,LP
282,Unexpected,70,68,TD,LP
282,Unexpected,70,69,TD,LP
282,Unexpected,70,70,TD,LP
282,Unexpected,70,72,TD,LP
282,Unexpected,70,74,TD,LP
282,Unexpected,70,76,TD,LP
282,Unexpected,70,77,TD,LP
282,Unexpected,70,78,TD,LP
282,Unexpected,70,79,TD,LP
282,Unexpected,70,80,TD,LP
282,Unexpected,71,5,TD,LP
282,Unexpected,71,6,TD,LP
282,Unexpected,71,7,TD,LP
282,Unexpected,71,8,TD,LP
282,Unexpected,71,9,TD,LP
282,Unexpected,71,10,TD,LP
282,Unexpected,71,11,TD,LP
282,Unexpected,71,12,TD,LP
282,Unexpected,71,13,TD,LP
282,Unexpected,71,14,TD,LP
282,Unexpected,71,15,TD,LP
282,Unexpected,71,16,TD,LP
282,Unexpected,71,17,TD,LP
282,Unexpected,71,18,TD,LP
282,Unexpected,71,19,TD,LP
282,Unexpected,71,20,TD,LP
282,Unexpected,71,21,TD,LP
282,Unexpected,71,22,TD,LP
282,Unexpected,71,23,TD,LP
282,Unexpected,71,24,TD,LP
282,Unexpected,71,25,TD,LP
282,Unexpected,71,26,TD,LP
282,Unexpected,71,27,TD,LP
282,Unexpected,71,28,TD,LP
282,Unexpected,71,29,TD,LP
282,Unexpected,71,30,TD,LP
282,Unexpected,71,31,TD,LP
282,Unexpected,71,32,TD,LP
282,Unexpected,71,34,TD,LP
282,Unexpected,71,35,TD,LP
282,Unexpected,71,36,TD,LP
282,Unexpected,71,37,TD,LP
282,Unexpected,71,38,TD,LP
282,Unexpected,71,39,TD,LP
282,Unexpected,71,40,TD,LP
282,Unexpected,71,43,TD,LP
282,Unexpected,71,44,TD,LP
282,Unexpected,71,45,TD,LP
282,Unexpected,71,46,TD,LP
282,Unexpected,71,47,TD,LP
282,Unexpected,71,49,TD,LP
282,Unexpected,71,51,TD,LP
282,Unexpected,71,53,TD,LP
282,Unexpected,71,54,TD,LP
282,Unexpected,71,55,TD,LP
282,Unexpected,71,56,TD,LP
282,Unexpected,71,57,TD,LP
282,Unexpected,71,60,TD,LP
282,Unexpected,71,61,TD,LP
282,Unexpected,71,62,TD,LP
282,Unexpected,71,63,TD,LP
282,Unexpected,71,64,TD,LP
282,Unexpected,71,65,TD,LP
282,Unexpected,71,66,TD,LP
282,Unexpected,71,67,TD,LP
282,Unexpected,71,68,TD,LP
282,Unexpected,71,69,TD,LP
282,Unexpected,71,70,TD,LP
282,Unexpected,71,72,TD,LP
282,Unexpected,71,74,TD,LP
282,Unexpected,71,76,TD,LP
282,Unexpected,71,77,TD,LP
282,Unexpected,71,78,TD,LP
282,Unexpected,71,79,TD,LP
282,Unexpected,71,80,TD,LP
282,Unexpected,74,5,TD,ZP
282,Unexpected,74,6,TD,ZP
282,Unexpected,74,7,TD,ZP
282,Unexpected,74,8,TD,ZP
282,Unexpected,74,9,TD,ZP
282,Unexpected,74,10,TD,ZP
282,Unexpected,74,11,TD,ZP
282,Unexpected,74,12,TD,ZP
282,Unexpected,74,13,TD,ZP
282,Unexpected,74,14,TD,ZP
282,Unexpected,74,15,TD,ZP
282,Unexpected,74,16,TD,ZP
282,Unexpected,74,17,TD,ZP
282,Unexpected,74,18,TD,ZP
282,Unexpected,74,19,TD,ZP
282,Unexpected,74,20,TD,ZP
282,Unexpected,74,21,TD,ZP
282,Unexpected,74,22,TD,ZP
282,Unexpected,74,23,TD,ZP
282,Unexpected,74,24,TD,ZP
282,Unexpected,74,25,TD,ZP
282,Unexpected,74,26,TD,ZP
282,Unexpected,74,27,TD,ZP
282,Unexpected,74,28,TD,ZP
282,Unexpected,74,29,TD,ZP
282,Unexpected,74,30,TD,ZP
282,Unexpected,74,31,TD,ZP
282,Unexpected,74,32,TD,ZP
282,Unexpected,74,34,TD,ZP
282,Unexpected,74,35,TD,ZP
282,Unexpected,74,36,TD,ZP
282,Unexpected,74,37,TD,ZP
282,Unexpected,74,38,TD,ZP
282,Unexpected,74,39,TD,ZP
282,Unexpected,74,40,TD,ZP
282,Unexpected,74,43,TD,ZP
282,Unexpected,74,44,TD,ZP
282,Unexpected,74,45,TD,ZP
282,Unexpected,74,46,TD,ZP
282,Unexpected,74,47,TD,ZP
282,Unexpected,74,49,TD,ZP
282,Unexpected,74,51,TD,ZP
282,Unexpected,74,53,TD,ZP
282,Unexpected,74,54,TD,ZP
282,Unexpected,74,55,TD,ZP
282,Unexpected,74,56,TD,ZP
282,Unexpected,74,57,TD,ZP
282,Unexpected,74,60,TD,ZP
282,Unexpected,74,61,TD,ZP
282,Unexpected,74,62,TD,ZP
282,Unexpected,74,63,TD,ZP
282,Unexpected,74,64,TD,ZP
282,Unexpected,74,65,TD,ZP
282,Unexpected,74,66,TD,ZP
282,Unexpected,74,67,TD,ZP
282,Unexpected,74,68,TD,ZP
282,Unexpected,74,69,TD,ZP
282,Unexpected,74,70,TD,ZP
282,Unexpected,74,72,TD,ZP
282,Unexpected,74,74,TD,ZP
282,Unexpected,74,76,TD,ZP
282,Unexpected,74,77,TD,ZP
282,Unexpected,74,78,TD,ZP
282,Unexpected,74,79,TD,ZP
282,Unexpected,74,80,TD,ZP
282,Unexpected,75,5,TD,ZP
282,Unexpected,75,6,TD,ZP
282,Unexpected,75,7,TD,ZP
282,Unexpected,75,8,TD,ZP
282,Unexpected,75,9,TD,ZP
282,Unexpected,75,10,TD,ZP
282,Unexpected,75,11,TD,ZP
282,Unexpected,75,12,TD,ZP
282,Unexpected,75,13,TD,ZP
282,Unexpected,75,14,TD,ZP
282,Unexpected,75,15,TD,ZP
282,Unexpected,75,16,TD,ZP
282,Unexpected,75,17,TD,ZP
282,Unexpected,75,18,TD,ZP
282,Unexpected,75,19,TD,ZP
282,Unexpected,75,20,TD,ZP
282,Unexpected,75,21,TD,ZP
282,Unexpected,75,22,TD,ZP
282,Unexpected,75,23,TD,ZP
282,Unexpected,75,24,TD,ZP
282,Unexpected,75,25,TD,ZP
282,Unexpected,75,26,TD,ZP
282,Unexpected,75,27,TD,ZP
282,Unexpected,75,28,TD,ZP
282,Unexpected,75,29,TD,ZP
282,Unexpected,75,30,TD,ZP
282,Unexpected,75,31,TD,ZP
282,Unexpected,75,32,TD,ZP
282,Unexpected,75,34,TD,ZP
282,Unexpected,75,35,TD,ZP
282,Unexpected,75,36,TD,ZP
282,Unexpected,75,37,TD,ZP
282,Unexpected,75,38,TD,ZP
282,Unexpected,75,39,TD,ZP
282,Unexpected,75,40,TD,ZP
282,Unexpected,75,43,TD,ZP
282,Unexpected,75,44,TD,ZP
282,Unexpected,75,45,TD,ZP
282,Unexpected,75,46,TD,ZP
282,Unexpected,75,47,TD,ZP
282,Unexpected,75,49,TD,ZP
282,Unexpected,75,51,TD,ZP
282,Unexpected,75,53,TD,ZP
282,Unexpected,75,54,TD,ZP
282,Unexpected,75,55,TD,ZP
282,Unexpected,75,56,TD,ZP
282,Unexpected,75,57,TD,ZP
282,Unexpected,75,60,TD,ZP
282,Unexpected,75,61,TD,ZP
282,Unexpected,75,62,TD,ZP
282,Unexpected,75,63,TD,ZP
282,Unexpected,75,64,TD,ZP
282,Unexpected,75,65,TD,ZP
282,Unexpected,75,66,TD,ZP
282,Unexpected,75,67,TD,ZP
282,Unexpected,75,68,TD,ZP
282,Unexpected,75,69,TD,ZP
282,Unexpected,75,70,TD,ZP
282,Unexpected,75,72,TD,ZP
282,Unexpected,75,74,TD,ZP
282,Unexpected,75,76,TD,ZP
282,Unexpected,75,77,TD,ZP
282,Unexpected,75,78,TD,ZP
282,Unexpected,75,79,TD,ZP
282,Unexpected,75,80,TD,ZP
282,Unexpected,76,5,TD,RP
282,Unexpected,76,6,TD,RP
282,Unexpected,76,7,TD,RP
282,Unexpected,76,8,TD,RP
282,Unexpected,76,9,TD,RP
282,Unexpected,76,10,TD,RP
282,Unexpected,76,11,TD,RP
282,Unexpected,76,12,TD,RP
282,Unexpected,76,13,TD,RP
282,Unexpected,76,14,TD,RP
282,Unexpected,76,15,TD,RP
282,Unexpected,76,16,TD,RP
282,Unexpected,76,17,TD,RP
282,Unexpected,76,18,TD,RP
282,Unexpected,76,19,TD,RP
282,Unexpected,76,20,TD,RP
282,Unexpected,76,21,TD,RP
282,Unexpected,76,22,TD,RP
